game_id,play_id,nfl_id,player_name,position,ttb,target_ttb,catch_window,shadow,closest,week,pass_result
2023090700,101,54527,Bryan Cook,FS,6.68980993560319,2.7456112459384006,0.34093364377108726,0.0,False,01,I
2023090700,101,46137,Justin Reid,SS,3.086544889709488,2.7456112459384006,0.34093364377108726,1.0017474202652772,True,01,I
2023090700,101,52546,L'Jarius Sneed,CB,4.128591829994854,2.7456112459384006,0.34093364377108726,0.0,False,01,I
2023090700,101,53487,Nick Bolton,MLB,4.088292309974765,2.7456112459384006,0.34093364377108726,0.0,False,01,I
2023090700,101,54486,Trent McDuffie,CB,9.006236497226602,2.7456112459384006,0.34093364377108726,0.0,False,01,I
2023090700,194,44888,Alex Anzalone,OLB,1.8682736042292727,0.8494648325222225,0.3004174745632664,0.0,False,01,C
2023090700,194,55910,Brian Branch,SS,2.3794079889224586,0.8494648325222225,0.3004174745632664,0.0,False,01,C
2023090700,194,47888,C.J. Gardner-Johnson,SS,4.549510106455697,0.8494648325222225,0.3004174745632664,0.0,False,01,C
2023090700,194,44906,Cameron Sutton,CB,4.928705603851888,0.8494648325222225,0.3004174745632664,0.0,False,01,C
2023090700,194,53953,Jerry Jacobs,CB,2.216191416522196,0.8494648325222225,0.3004174745632664,0.0,False,01,C
2023090700,194,54562,Kerby Joseph,FS,5.140338163430534,0.8494648325222225,0.3004174745632664,0.0,False,01,C
2023090700,194,54653,Malcolm Rodriguez,ILB,1.1498823070854889,0.8494648325222225,0.3004174745632664,0.7183912971437838,True,01,C
2023090700,219,44888,Alex Anzalone,OLB,1.5635530767865085,0.5739623771346387,0.8790258969244666,0.0,False,01,C
2023090700,219,55910,Brian Branch,SS,4.617747090058022,0.5739623771346387,0.8790258969244666,0.0,False,01,C
2023090700,219,47888,C.J. Gardner-Johnson,SS,5.743036440455239,0.5739623771346387,0.8790258969244666,0.0,False,01,C
2023090700,219,44906,Cameron Sutton,CB,7.587708919604572,0.5739623771346387,0.8790258969244666,0.0,False,01,C
2023090700,219,53542,Derrick Barnes,MLB,3.0412261894063874,0.5739623771346387,0.8790258969244666,0.0,False,01,C
2023090700,219,53953,Jerry Jacobs,CB,1.4529882740591054,0.5739623771346387,0.8790258969244666,0.1105648027274031,True,01,C
2023090700,219,54562,Kerby Joseph,FS,2.6267947949456554,0.5739623771346387,0.8790258969244666,0.0,False,01,C
2023090700,361,54527,Bryan Cook,FS,6.054055203119498,2.1076735522317045,0.38597827883424296,0.0,False,01,C
2023090700,361,54495,George Karlaftis,DE,8.28777962440683,2.1076735522317045,0.38597827883424296,0.0,False,01,C
2023090700,361,46137,Justin Reid,SS,2.4936518310659475,2.1076735522317045,0.38597827883424296,0.44953056154737414,True,01,C
2023090700,361,52546,L'Jarius Sneed,CB,9.477850439749243,2.1076735522317045,0.38597827883424296,0.0,False,01,C
2023090700,361,47882,Mike Edwards,FS,2.9431823926133216,2.1076735522317045,0.38597827883424296,0.0,False,01,C
2023090700,361,54486,Trent McDuffie,CB,8.411884575740796,2.1076735522317045,0.38597827883424296,0.0,False,01,C
2023090700,436,54527,Bryan Cook,FS,4.446106604784964,0.8496798354807853,0.4738098194138072,0.0,False,01,C
2023090700,436,54600,Joshua Williams,CB,2.786000452235908,0.8496798354807853,0.4738098194138072,0.0,False,01,C
2023090700,436,46137,Justin Reid,SS,1.3234896548945925,0.8496798354807853,0.4738098194138072,0.2697612644763123,True,01,C
2023090700,436,52546,L'Jarius Sneed,CB,6.286266112054938,0.8496798354807853,0.4738098194138072,0.0,False,01,C
2023090700,436,53487,Nick Bolton,MLB,1.5932509193709048,0.8496798354807853,0.4738098194138072,0.0,False,01,C
2023090700,436,54486,Trent McDuffie,CB,4.366016305083818,0.8496798354807853,0.4738098194138072,0.0,False,01,C
2023090700,461,54527,Bryan Cook,FS,2.217048520193222,1.2246685009007114,-0.21710790160064564,0.0,False,01,C
2023090700,461,55984,Chamarri Conner,SS,4.4304661459510815,1.2246685009007114,-0.21710790160064564,0.0,False,01,C
2023090700,461,46137,Justin Reid,SS,1.0075605993000658,1.2246685009007114,-0.21710790160064564,1.1835045895751004,True,01,C
2023090700,461,52546,L'Jarius Sneed,CB,2.5620104344892494,1.2246685009007114,-0.21710790160064564,0.0,False,01,C
2023090700,461,53487,Nick Bolton,MLB,2.191065188875166,1.2246685009007114,-0.21710790160064564,0.0,False,01,C
2023090700,461,54486,Trent McDuffie,CB,3.6927865215612496,1.2246685009007114,-0.21710790160064564,0.0,False,01,C
2023090700,461,52471,Willie Gay Jr.,ILB,2.5377923895930095,1.2246685009007114,-0.21710790160064564,0.0,False,01,C
2023090700,530,54527,Bryan Cook,FS,3.4248903820956182,0.6717380939758957,0.5626692243141647,0.0,False,01,C
2023090700,530,46137,Justin Reid,SS,6.020228073768758,0.6717380939758957,0.5626692243141647,0.0,False,01,C
2023090700,530,52546,L'Jarius Sneed,CB,1.961474711735349,0.6717380939758957,0.5626692243141647,0.0,False,01,C
2023090700,530,54568,Leo Chenal,OLB,1.2344073182900603,0.6717380939758957,0.5626692243141647,0.7270673934452887,True,01,C
2023090700,530,53487,Nick Bolton,MLB,3.6793635347245224,0.6717380939758957,0.5626692243141647,0.0,False,01,C
2023090700,530,54486,Trent McDuffie,CB,7.744698126777158,0.6717380939758957,0.5626692243141647,0.0,False,01,C
2023090700,530,52471,Willie Gay Jr.,ILB,5.367229911468367,0.6717380939758957,0.5626692243141647,0.0,False,01,C
2023090700,621,54527,Bryan Cook,FS,1.1957000687402142,1.0148852669103856,0.18081480182982856,0.1895334906833035,True,01,C
2023090700,621,54600,Joshua Williams,CB,1.7623757718684805,1.0148852669103856,0.18081480182982856,0.0,False,01,C
2023090700,621,46137,Justin Reid,SS,2.2153986726909918,1.0148852669103856,0.18081480182982856,0.0,False,01,C
2023090700,621,52546,L'Jarius Sneed,CB,1.4699552057009768,1.0148852669103856,0.18081480182982856,0.0,False,01,C
2023090700,621,47882,Mike Edwards,FS,1.3852335594235177,1.0148852669103856,0.18081480182982856,0.0,False,01,C
2023090700,621,53487,Nick Bolton,MLB,2.2603290307635797,1.0148852669103856,0.18081480182982856,0.0,False,01,C
2023090700,621,54486,Trent McDuffie,CB,4.086226633997441,1.0148852669103856,0.18081480182982856,0.0,False,01,C
2023090700,713,44888,Alex Anzalone,OLB,0.9814533751388352,0.8365544766563606,0.14489889848247461,1.0300120223256224,True,01,I
2023090700,713,55910,Brian Branch,SS,6.507888243557495,0.8365544766563606,0.14489889848247461,0.0,False,01,I
2023090700,713,47888,C.J. Gardner-Johnson,SS,3.442423970749536,0.8365544766563606,0.14489889848247461,0.0,False,01,I
2023090700,713,44906,Cameron Sutton,CB,8.134806342700248,0.8365544766563606,0.14489889848247461,0.0,False,01,I
2023090700,713,55882,Jack Campbell,MLB,4.777716625295703,0.8365544766563606,0.14489889848247461,0.0,False,01,I
2023090700,713,53953,Jerry Jacobs,CB,2.0114653974644576,0.8365544766563606,0.14489889848247461,0.0,False,01,I
2023090700,713,54562,Kerby Joseph,FS,6.396589053457427,0.8365544766563606,0.14489889848247461,0.0,False,01,I
2023090700,736,44888,Alex Anzalone,OLB,6.973703334466568,1.3297700579451432,-0.22350483263831067,0.0,False,01,C
